1551016806.92:: Wnd SSE 5 km/h, Max 14.8 km/h at 09:18, Dry, T -4.3C, Chill -7C, H -4.3C, L -9.5C, Rn24h 0.3 mm, DP -9.1C, Hum 69%, :: Cole Hbr Wx - EW3446:: "Cole Harbour NS Canada"::Sun Feb 24 14:00:01 +0000 2019

1551016815.57:: Alluring Niki Menage from Halifax. For more information visit Night Away  :: Night Away:: "Canada"::Sun Feb 24 14:00:10 +0000 2019

1551016830.19:: RT @OldTriangleHFX: Join Evans &amp; Doherty this May as they take a musical tour through Ireland! Did you know @WestJet has direct flights fro:: Bruce A. Herron:: "New Glasgow, Nova Scotia"::Sun Feb 24 14:00:25 +0000 2019

1551016837.19:: RT @SGirardau: In the article it mentions that Trudeau will attend a vigil for the Syrians who died in the fire. Tragic the loss of life in:: MonsieurRondeau:: "Great White North"::Sun Feb 24 14:00:32 +0000 2019

1551016841.83:: 2 women killed in house fire in Cape Breton  #lokol #halifax":: lokol.com Halifax:: null::Sun Feb 24 14:00:36 +0000 2019

1551016858.66:: RT @CanadianPM: Watch live: Prime Minister Justin Trudeau makes a roadway infrastructure announcement in Halifax.  h:: LimestoneJ:: "Kingston, Ontario"::Sun Feb 24 14:00:53 +0000 2019

1551016866.26:: #GlobalEntrepreneur pitch your company at the 1-day accelerator in #Toronto, #Calgary, #Montreal, #Halifax or :: Startup Canada:: "Canada"::Sun Feb 24 14:01:00 +0000 2019

1551016873.28:: RT @Dan_Bedell: Wise words from Imam at today's funeral for 7 Syrian immigrant children who died Tuesday in #Halifax house fire: "Life is s:: The Dread Pirate :: "Fredericton, NB"::Sun Feb 24 14:01:07 +0000 2019

1551016885.2:: RT @SGirardau: In the article it mentions that Trudeau will attend a vigil for the Syrians who died in the fire. Tragic the loss of life in:: Wheels:: null::Sun Feb 24 14:01:20 +0000 2019

1551016908.65:: Warms this reporter's heart to see these kiddos engaging, rising and celebrating the strength of who they are. :: Elizabeth McSheffrey:: "Halifax, Nova Scotia"::Sun Feb 24 14:01:43 +0000 2019

1551016923.0:: Horrible numbers, but not limited to Durham. Halifax employee survey showed morale in the dumps, their Chief said :: Michael Gendron:: "Ottawa"::Sun Feb 24 14:01:57 +0000 2019

1551016925.29:: RT @emcsheff: Warms this reporter's heart to see these kiddos engaging, rising and celebrating the strength of who they are. #RisforReparat:: Alexander Quon:: "Regina/Saskatoon  Halifax"::Sun Feb 24 14:02:00 +0000 2019

1551016930.69:: Junior High Teachers: Oxford Learning Centre (Halifax, NS): "Learning is looking for committed, reliable and enthus :: Halifax Jobs:: "Halifax, Nova Scotia"::Sun Feb 24 14:02:05 +0000 2019

1551016945.12:: @CityAM @mediamasters_fm @paulwrblanchard I am sure I saw something similar in The Titanic museum in Halifax Nova S :: ClentBoy:: null::Sun Feb 24 14:02:19 +0000 2019

1551016948.07:: RT @HalifaxJob: Junior High Teachers: Oxford Learning Centre (Halifax, NS): "Learning is looking for committed, reliable and enthusiastic i:: Denise MacDonell:: "Halifax, Nova Scotia"::Sun Feb 24 14:02:22 +0000 2019

1551016950.93:: Beautiful work by @SarahMasonPhoto #Halifax Borough Market  #Vimeo :: Sarah M Gibson:: "Sheffield, England"::Sun Feb 24 14:02:25 +0000 2019

1551016968.92:: 1 bedroom #Apartment for rent in #Halifax $825 Balcony. :: Rent Compass List:: "Canada"::Sun Feb 24 14:02:43 +0000 2019

1551016970.16:: TEAM NEWS | Here's your Halifax RLFC side to face @FevRovers in round 4 of the @RLChampionships!#UpTheFax :: Halifax RLFC:: "MBi Shay Stadium, Halifax"::Sun Feb 24 14:02:44 +0000 2019

1551016976.02:: A group of young authors in Nova Scotia have released their much-anticipated children book, R is for Reparations. :: Global Halifax:: "Atlantic Canada"::Sun Feb 24 14:02:50 +0000 2019

1551016979.14:: RT @Brett_CBC: Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This he:: Aalia Khazi:: null::Sun Feb 24 14:02:54 +0000 2019

1551016996.16:: RT @globalhalifax: A group of young authors in Nova Scotia have released their much-anticipated children book, R is for Reparations. The:: The Store Next Door:: "Yarmouth, Nova Scotia"::Sun Feb 24 14:03:11 +0000 2019

1551017007.5:: RT @FryMainland: Feb 28 Halifax Fundraiser for Elizabeth Fry Society - please repost this, spread the word, &amp; please attend. Piano by John:: Sarah Baddeley:: "Halifax, Nova Scotia"::Sun Feb 24 14:03:22 +0000 2019

1551017019.35:: So excited to attend!":: Sarah Baddeley:: "Halifax, Nova Scotia"::Sun Feb 24 14:03:34 +0000 2019

1551017028.61:: @philippedemo @teamdavidson3 @ShaunTanakaYS @JessaMcLeanNDP .Bank Lobbying SCAMSSame as #SNCLavelin.#Trudeau P :: CanadianBankingVictims.FightBack:: "Canada"::Sun Feb 24 14:03:43 +0000 2019

1551017029.09:: 2 bedroom #Apartment for rent in #Halifax $925 Dishwasher. :: Rent Compass List:: "Canada"::Sun Feb 24 14:03:43 +0000 2019

1551017093.18:: Basketball at 1030 at Halifax West. Lets go Vipers":: Wayne Wolfe:: "Halifax,NS Canada"::Sun Feb 24 14:04:48 +0000 2019

1551017099.11:: RT @hockeyfights: Christian Clark vs Joel Bishop from the Saint John Sea Dogs at Halifax Mooseheads game on Feb 23, 2019 :: Chance Metz:: "Austintown, Ohio"::Sun Feb 24 14:04:53 +0000 2019

1551017103.34:: @keesdenhartigh .Bank Lobbying SCAMSSame as #SNCLavelin.#Trudeau PAY for PLAY #Scandal.SPREAD the WORD 100X :: CanadianBankingVictims.FightBack:: "Canada"::Sun Feb 24 14:04:58 +0000 2019

1551017122.23:: RT @Brett_CBC: Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This he:: Mary L Schmidt, Auth:: "Colorado"::Sun Feb 24 14:05:16 +0000 2019

1551017122.69:: RT @sybilfortheppl: If you live in the Halifax-Sable EDA, are a registered member of the PPC, and interested in becoming more involved plea:: Mrs. G_ozzy  #VotePPC2019 #ParrySound #Muskoka:: "Canada"::Sun Feb 24 14:05:17 +0000 2019

1551017138.93:: RT @Alkanz: Sept enfants, tous membres d'une famille syrienne arriv au Canada il y a environ deux ans, sont morts mardi matin dans un inc:: jamel:: null::Sun Feb 24 14:05:33 +0000 2019

1551017150.02:: RT @Alkanz: Environ 2 000 personnes ont assist hier aux fun des sept enfants syriens.Qu'Allah donne la patience aux parents, qui:: jamel:: null::Sun Feb 24 14:05:44 +0000 2019

