1550853587.62:: @NDPHoC_NPDCdC @MurrayRankin .Bank Lobbying SCAMSSame as #SNCLavelin.#Trudeau PAY for PLAY #Scandal.SPREAD t :: CanadianBankingVictims.FightBack:: "Canada"::Fri Feb 22 16:39:42 +0000 2019

1550853590.38:: RT @FevRovers:  Enjoy FREE face painting in the Foster's Fanzone, sponsored by Ward Hygiene, on Sunday!Come to the @LDNutritionltd Stadi:: Betfred Championship & League 1 Shows:: null::Fri Feb 22 16:39:45 +0000 2019

1550853600.24:: RT @Halifax_RLFC:  Match Preview | Read our preview to this Sunday's trip to Featherstone Rovers. @simonhall1:: Betfred Championship & League 1 Shows:: null::Fri Feb 22 16:39:55 +0000 2019

1550853600.48:: Jazz Air #8810 arrived at Sydney (Nova Scotia) (YQY) at 12:39 AST from Halifax Int'l (YHZ) after 0:45 en route :: YQYSTATUS:: "Cape Breton , NS"::Fri Feb 22 16:39:55 +0000 2019

1550853607.85:: RT @CBCTheNational: A Halifax doughnut shop sells sweets made by a chocolatier, who also fled violence in Syria, to raise money for the ref:: Kim Craig:: null::Fri Feb 22 16:40:02 +0000 2019

1550853620.2:: RT @mrstopviolence: Me - "Hey PM @JustinTrudeau my name's Quentrel Provo and I'm going to be Canada's 1st Black Prime Minister" PM's respon:: Jeff Clark:: "Mississauga"::Fri Feb 22 16:40:15 +0000 2019

1550853666.25:: RT @smfehir: He went there, or was scheduled to go there for a Liberal Party function beforehand. The fire just happened by unfortunate cha:: Susan Iverach:: "Calgary, Alberta"::Fri Feb 22 16:40:58 +0000 2019

1550853669.49::  to  08/17: 627,000 kg to  08/18: 1,250,000 kg08/17 - 08/18: Maine to  decreas :: Canada Institute:: "Washington, D.C."::Fri Feb 22 16:41:01 +0000 2019

1550853685.72::  your calendars! March 16th!!Halifax is getting our own ParkRun!! Sign up now before it fills up fast! :: Run Nova Scotia :: "Nova Scotia, Canada"::Fri Feb 22 16:41:15 +0000 2019

1550853723.89:: RT @CBCHfxTraffic: Halifax Police have told us that Pleasant St between Atlantic St and Mount Hope Ave in Dartmouth, is blocked to vehicle:: Shelly Bembridge:: "Bedford, NS"::Fri Feb 22 16:41:55 +0000 2019

1550853729.62:: RT @RhondaBrown5: Well done #Halifax You raised $5025 for #BarhoFamily through your donut purchases from @VandalDoughnuts Imagine what all:: Pat Healey :: "Enfield, N.S."::Fri Feb 22 16:42:04 +0000 2019

1550853752.1:: @RhondaBrown5 @VandalDoughnuts @halifaxnoise This is incredible! Way to go #Halifax","display_text_range":[45,83]:: Marina Cavanaugh:: null::Fri Feb 22 16:42:26 +0000 2019

1550853759.11:: RT @globalhalifax: UPDATE: #Halifax police are asking for the public help in identifying the driver involved in a fatal hit-and-run early:: Angela Gillis:: "Halifax, Nova Scotia"::Fri Feb 22 16:42:33 +0000 2019

1550853764.18:: RT @RhondaBrown5: Well done #Halifax You raised $5025 for #BarhoFamily through your donut purchases from @VandalDoughnuts Imagine what all:: Chris, That's Me:: "My Own Little World"::Fri Feb 22 16:42:39 +0000 2019

1550853789.21:: RT @globalhalifax: UPDATE: #Halifax police are asking for the public help in identifying the driver involved in a fatal hit-and-run early:: Desmond Doucette:: "Yarmouth"::Fri Feb 22 16:43:04 +0000 2019

1550853805.38:: RT @MtGstudios: Thrilled to announce that Artist Daniel Foulds has been awarded a  @ace_national Project Grant to create a site specifi:: Lesley Davis:: null::Fri Feb 22 16:43:20 +0000 2019

1550853849.03:: Awks when you prove the opposite point you're trying to prove.":: Nora Loreto:: "traditional & unceded territor"::Fri Feb 22 16:44:03 +0000 2019

1550853858.5:: RT @globalnews: The Barho children  Ahmad, 14; Rola, 12; Mohamad, 9; Ola, 8; Hala, 3; Rana, 2 and four-month-old Abdullah  all perished w:: Noumana:: "Somewhere w/ Drake"::Fri Feb 22 16:44:13 +0000 2019

1550853862.36:: Halifax Kennel Club Dog Show: February 22nd-24th in the Multipurpose Centre (entrance faces Young St.) Click the li :: Halifax Forum Events:: "Halifax "::Fri Feb 22 16:44:17 +0000 2019

1550853866.49:: @haviahmighty @thesororityyz @10at10calgary Omg get to halifax alreadyyyyyyyy :: franny.bug:: null::Fri Feb 22 16:44:21 +0000 2019

1550853869.69:: Welcome to #Halifax, @influitive! This Toronto-based software firm is opening its second Canadian headquarters here :: Nova Scotia Business Inc.:: "Nova Scotia, Canada"::Fri Feb 22 16:44:24 +0000 2019

